Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points per Adult,Tax per Adult (AUD),Flight Duration(s),Transition Time,Aircraft Details,TimeStamp
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 11:00:00, 2024-02-16 15:40:00","2024-02-16 12:35:00, 2024-02-16 21:45:00",ACEBUS,"U, U",93400,$297.98,"01h 34m, 09h 05m","03h 05m, 00h 00m","QF437(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 11:00:00, 2024-02-16 15:40:00","2024-02-16 12:35:00, 2024-02-16 21:45:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","03h 05m, 00h 00m","QF437(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 11:30:00, 2024-02-16 15:40:00","2024-02-16 13:05:00, 2024-02-16 21:45:00",ACEBUS,"U, U",93400,$297.98,"01h 34m, 09h 05m","02h 35m, 00h 00m","QF439(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 11:30:00, 2024-02-16 15:40:00","2024-02-16 13:05:00, 2024-02-16 21:45:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","02h 35m, 00h 00m","QF439(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 12:00:00, 2024-02-16 15:40:00","2024-02-16 13:35:00, 2024-02-16 21:45:00",ACEBUS,"U, U",93400,$297.98,"01h 34m, 09h 05m","02h 05m, 00h 00m","QF441(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 12:00:00, 2024-02-16 15:40:00","2024-02-16 13:35:00, 2024-02-16 21:45:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","02h 05m, 00h 00m","QF441(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,Direct flight,2024-02-16 15:45:00,2024-02-16 21:55:00,ACEBUS,U,75000,$271.48,09h 09m,00h 00m,CX100(Cathay Pacific),2023-05-26 15:34:59
SYD,HKG,Direct flight,2024-02-16 15:45:00,2024-02-16 21:55:00,ACEPRM,T,59000,$271.48,09h 09m,00h 00m,CX100(Cathay Pacific),2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 18:00:00, 2024-02-17 01:00:00","2024-02-16 19:35:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 25m, 00h 00m","QF479(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 18:15:00, 2024-02-17 01:00:00","2024-02-16 19:50:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 10m, 00h 00m","QF481(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 18:45:00, 2024-02-17 01:00:00","2024-02-16 20:20:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 40m, 00h 00m","QF485(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 19:00:00, 2024-02-17 01:00:00","2024-02-16 20:35:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 25m, 00h 00m","QF487(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 20:00:00, 2024-02-17 01:00:00","2024-02-16 21:35:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","03h 24m, 00h 00m","QF493(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 20:30:00, 2024-02-17 01:00:00","2024-02-16 22:05:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","02h 54m, 00h 00m","QF495(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 21:00:00, 2024-02-17 01:00:00","2024-02-16 22:35:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","02h 24m, 00h 00m","QF497(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-16 22:00:00, 2024-02-17 01:00:00","2024-02-16 23:35:00, 2024-02-17 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","01h 25m, 00h 00m","QF499(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:34:59
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 17:45:00, 2024-02-21 01:00:00","2024-02-20 19:20:00, 2024-02-21 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 40m, 00h 00m","QF477(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:00:00, 2024-02-21 01:00:00","2024-02-20 19:35:00, 2024-02-21 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 25m, 00h 00m","QF479(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:05:00, 2024-02-21 01:00:00","2024-02-20 19:40:00, 2024-02-21 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 34m, 08h 54m","05h 19m, 00h 00m","JQ531(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:05:00, 2024-02-21 01:00:00","2024-02-20 19:40:00, 2024-02-21 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 34m, 08h 54m","05h 19m, 00h 00m","JQ531(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:15:00, 2024-02-21 01:00:00","2024-02-20 19:50:00, 2024-02-21 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 10m, 00h 00m","QF481(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:30:00, 2024-02-21 01:00:00","2024-02-20 20:05:00, 2024-02-21 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 55m, 00h 00m","QF483(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:35:00, 2024-02-21 01:00:00","2024-02-20 20:10:00, 2024-02-21 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 34m, 08h 54m","04h 49m, 00h 00m","JQ533(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:35:00, 2024-02-21 01:00:00","2024-02-20 20:10:00, 2024-02-21 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 34m, 08h 54m","04h 49m, 00h 00m","JQ533(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-AVV, MEL-HKG","2024-02-20 18:45:00, 2024-02-21 01:00:00","2024-02-20 20:20:00, 2024-02-21 06:55:00",ACEPRM,"X, T",77400,$284.42,"01h 34m, 08h 54m","04h 40m, 00h 00m","JQ611(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 18:45:00, 2024-02-21 01:00:00","2024-02-20 20:20:00, 2024-02-21 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 40m, 00h 00m","QF485(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-AVV, MEL-HKG","2024-02-20 18:45:00, 2024-02-21 01:00:00","2024-02-20 20:20:00, 2024-02-21 06:55:00",ACEECO,"X, T",65400,$284.42,"01h 34m, 08h 54m","04h 40m, 00h 00m","JQ611(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 19:00:00, 2024-02-21 01:00:00","2024-02-20 20:35:00, 2024-02-21 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 25m, 00h 00m","QF487(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 20:30:00, 2024-02-21 01:00:00","2024-02-20 22:00:00, 2024-02-21 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 30m, 08h 54m","03h 00m, 00h 00m","JQ537(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 20:30:00, 2024-02-21 01:00:00","2024-02-20 22:00:00, 2024-02-21 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 30m, 08h 54m","03h 00m, 00h 00m","JQ537(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 22:00:00, 2024-02-21 01:00:00","2024-02-20 23:35:00, 2024-02-21 06:55:00",ACEECO,"X, T",67000,$301.98,"01h 34m, 08h 54m","01h 25m, 00h 00m","QF499(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-20 22:00:00, 2024-02-21 01:00:00","2024-02-20 23:35:00, 2024-02-21 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","01h 25m, 00h 00m","QF499(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:09
SYD,HKG,"SYD-SIN, SIN-HKG","2024-02-21 16:30:00, 2024-02-22 01:25:00","2024-02-21 21:30:00, 2024-02-22 05:20:00",ACEECO,"X, U",74000,$285.02,"08h 00m, 03h 54m","03h 54m, 00h 00m","BA16(British Airways), CX714(Cathay Pacific)",2023-05-26 15:35:13
SYD,HKG,"SYD-SIN, SIN-HKG","2024-02-21 17:00:00, 2024-02-22 01:25:00","2024-02-21 22:05:00, 2024-02-22 05:20:00",ACEECO,"X, U",69000,$187.76,"08h 05m, 03h 54m","03h 20m, 00h 00m","QF1(Qantas Airways), CX714(Cathay Pacific)",2023-05-26 15:35:13
SYD,HKG,"SYD-SIN, SIN-HKG","2024-02-22 16:30:00, 2024-02-23 01:25:00","2024-02-22 21:30:00, 2024-02-23 05:20:00",ACEECO,"X, U",74000,$285.02,"08h 00m, 03h 54m","03h 54m, 00h 00m","BA16(British Airways), CX714(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-SIN, SIN-HKG","2024-02-22 17:00:00, 2024-02-23 01:25:00","2024-02-22 22:05:00, 2024-02-23 05:20:00",ACEECO,"X, U",69000,$187.76,"08h 05m, 03h 54m","03h 20m, 00h 00m","QF1(Qantas Airways), CX714(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 18:05:00, 2024-02-23 01:00:00","2024-02-22 19:40:00, 2024-02-23 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 34m, 08h 54m","05h 19m, 00h 00m","JQ531(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 18:05:00, 2024-02-23 01:00:00","2024-02-22 19:40:00, 2024-02-23 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 34m, 08h 54m","05h 19m, 00h 00m","JQ531(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 18:15:00, 2024-02-23 01:00:00","2024-02-22 19:50:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 10m, 00h 00m","QF481(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 18:30:00, 2024-02-23 01:00:00","2024-02-22 20:05:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 55m, 00h 00m","QF483(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-BNE, BNE-HKG","2024-02-22 18:35:00, 2024-02-23 00:40:00","2024-02-22 19:05:00, 2024-02-23 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","05h 34m, 00h 00m","QF546(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 18:35:00, 2024-02-23 01:00:00","2024-02-22 20:10:00, 2024-02-23 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 34m, 08h 54m","04h 49m, 00h 00m","JQ533(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 18:35:00, 2024-02-23 01:00:00","2024-02-22 20:10:00, 2024-02-23 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 34m, 08h 54m","04h 49m, 00h 00m","JQ533(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 18:45:00, 2024-02-23 01:00:00","2024-02-22 20:20:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 40m, 00h 00m","QF485(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-AVV, MEL-HKG","2024-02-22 18:45:00, 2024-02-23 01:00:00","2024-02-22 20:20:00, 2024-02-23 06:55:00",ACEECO,"X, T",65400,$284.42,"01h 34m, 08h 54m","04h 40m, 00h 00m","JQ611(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-AVV, MEL-HKG","2024-02-22 18:45:00, 2024-02-23 01:00:00","2024-02-22 20:20:00, 2024-02-23 06:55:00",ACEPRM,"X, T",77400,$284.42,"01h 34m, 08h 54m","04h 40m, 00h 00m","JQ611(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 19:00:00, 2024-02-23 01:00:00","2024-02-22 20:35:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 25m, 00h 00m","QF487(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-BNE, BNE-HKG","2024-02-22 19:05:00, 2024-02-23 00:40:00","2024-02-22 19:35:00, 2024-02-23 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","05h 04m, 00h 00m","QF550(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-BNE, BNE-HKG","2024-02-22 19:35:00, 2024-02-23 00:40:00","2024-02-22 20:05:00, 2024-02-23 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","04h 34m, 00h 00m","QF552(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 20:00:00, 2024-02-23 01:00:00","2024-02-22 21:35:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","03h 24m, 00h 00m","QF493(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-BNE, BNE-HKG","2024-02-22 20:20:00, 2024-02-23 00:40:00","2024-02-22 20:50:00, 2024-02-23 07:10:00",ACEECO,"X, T",65400,$306.85,"01h 30m, 08h 30m","03h 50m, 00h 00m","JQ824(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-BNE, BNE-HKG","2024-02-22 20:20:00, 2024-02-23 00:40:00","2024-02-22 20:50:00, 2024-02-23 07:10:00",ACEPRM,"X, T",77400,$306.85,"01h 30m, 08h 30m","03h 50m, 00h 00m","JQ824(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 20:30:00, 2024-02-23 01:00:00","2024-02-22 22:05:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","02h 54m, 00h 00m","QF495(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 20:30:00, 2024-02-23 01:00:00","2024-02-22 22:00:00, 2024-02-23 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 30m, 08h 54m","03h 00m, 00h 00m","JQ537(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 20:30:00, 2024-02-23 01:00:00","2024-02-22 22:00:00, 2024-02-23 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 30m, 08h 54m","03h 00m, 00h 00m","JQ537(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-BNE, BNE-HKG","2024-02-22 20:35:00, 2024-02-23 00:40:00","2024-02-22 21:05:00, 2024-02-23 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","03h 35m, 00h 00m","QF556(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 21:00:00, 2024-02-23 01:00:00","2024-02-22 22:35:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","02h 24m, 00h 00m","QF497(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-BNE, BNE-HKG","2024-02-22 21:35:00, 2024-02-23 00:40:00","2024-02-22 22:05:00, 2024-02-23 07:10:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 30m","02h 35m, 00h 00m","QF554(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 22:00:00, 2024-02-23 01:00:00","2024-02-22 23:35:00, 2024-02-23 06:55:00",ACEECO,"X, T",67000,$301.98,"01h 34m, 08h 54m","01h 25m, 00h 00m","QF499(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-22 22:00:00, 2024-02-23 01:00:00","2024-02-22 23:35:00, 2024-02-23 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","01h 25m, 00h 00m","QF499(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:18
SYD,HKG,"SYD-SIN, SIN-HKG","2024-02-24 16:30:00, 2024-02-25 01:25:00","2024-02-24 21:30:00, 2024-02-25 05:20:00",ACEECO,"X, U",74000,$285.02,"08h 00m, 03h 54m","03h 54m, 00h 00m","BA16(British Airways), CX714(Cathay Pacific)",2023-05-26 15:35:26
SYD,HKG,"SYD-SIN, SIN-HKG","2024-02-25 16:30:00, 2024-02-26 01:25:00","2024-02-25 21:30:00, 2024-02-26 05:20:00",ACEECO,"X, U",74000,$285.02,"08h 00m, 03h 54m","03h 54m, 00h 00m","BA16(British Airways), CX714(Cathay Pacific)",2023-05-26 15:35:30
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 08:45:00, 2024-02-26 15:40:00","2024-02-26 10:20:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 19m, 00h 00m","QF425(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 09:00:00, 2024-02-26 15:40:00","2024-02-26 10:35:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 04m, 00h 00m","QF427(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 09:10:00, 2024-02-26 15:40:00","2024-02-26 10:45:00, 2024-02-26 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 55m, 00h 00m","JQ509(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 09:30:00, 2024-02-26 15:40:00","2024-02-26 11:05:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 34m, 00h 00m","QF431(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 10:00:00, 2024-02-26 15:40:00","2024-02-26 11:35:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 04m, 00h 00m","QF433(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,Direct flight,2024-02-26 10:30:00,2024-02-26 16:50:00,ACEECO,X,25200,$137.16,09h 20m,00h 00m,QF127(Qantas Airways),2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 10:30:00, 2024-02-26 15:40:00","2024-02-26 12:05:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","03h 35m, 00h 00m","QF435(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 10:40:00, 2024-02-26 15:40:00","2024-02-26 12:15:00, 2024-02-26 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","03h 24m, 00h 00m","JQ511(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 11:00:00, 2024-02-26 15:40:00","2024-02-26 12:35:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","03h 05m, 00h 00m","QF437(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 11:30:00, 2024-02-26 15:40:00","2024-02-26 13:05:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","02h 35m, 00h 00m","QF439(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 12:00:00, 2024-02-26 15:40:00","2024-02-26 13:35:00, 2024-02-26 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","02h 05m, 00h 00m","QF441(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,Direct flight,2024-02-26 15:45:00,2024-02-26 21:55:00,ACEECO,X,30200,$271.48,09h 09m,00h 00m,CX100(Cathay Pacific),2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 17:45:00, 2024-02-27 01:00:00","2024-02-26 19:20:00, 2024-02-27 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 40m, 00h 00m","QF477(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 18:00:00, 2024-02-27 01:00:00","2024-02-26 19:35:00, 2024-02-27 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 25m, 00h 00m","QF479(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 18:05:00, 2024-02-27 01:00:00","2024-02-26 19:40:00, 2024-02-27 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 34m, 08h 54m","05h 19m, 00h 00m","JQ531(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 18:05:00, 2024-02-27 01:00:00","2024-02-26 19:40:00, 2024-02-27 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 34m, 08h 54m","05h 19m, 00h 00m","JQ531(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 18:15:00, 2024-02-27 01:00:00","2024-02-26 19:50:00, 2024-02-27 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","05h 10m, 00h 00m","QF481(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 18:35:00, 2024-02-27 01:00:00","2024-02-26 20:10:00, 2024-02-27 06:55:00",ACEPRM,"X, T",77400,$293.18,"01h 34m, 08h 54m","04h 49m, 00h 00m","JQ533(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 18:35:00, 2024-02-27 01:00:00","2024-02-26 20:10:00, 2024-02-27 06:55:00",ACEECO,"X, T",65400,$293.18,"01h 34m, 08h 54m","04h 49m, 00h 00m","JQ533(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 18:45:00, 2024-02-27 01:00:00","2024-02-26 20:20:00, 2024-02-27 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 40m, 00h 00m","QF485(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-AVV, MEL-HKG","2024-02-26 18:45:00, 2024-02-27 01:00:00","2024-02-26 20:20:00, 2024-02-27 06:55:00",ACEECO,"X, T",65400,$284.42,"01h 34m, 08h 54m","04h 40m, 00h 00m","JQ611(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-AVV, MEL-HKG","2024-02-26 18:45:00, 2024-02-27 01:00:00","2024-02-26 20:20:00, 2024-02-27 06:55:00",ACEPRM,"X, T",77400,$284.42,"01h 34m, 08h 54m","04h 40m, 00h 00m","JQ611(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 19:00:00, 2024-02-27 01:00:00","2024-02-26 20:35:00, 2024-02-27 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","04h 25m, 00h 00m","QF487(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:35
SYD,HKG,"SYD-MEL, MEL-HKG","2024-02-26 20:00:00, 2024-02-27 01:00:00","2024-02-26 21:35:00, 2024-02-27 06:55:00",ACEPRM,"U, T",77400,$301.98,"01h 34m, 08h 54m","03h 24m, 00h 00m","QF493(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:35:35
