Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points Per Adult,Tax Per Adult,Flight Duration(s),StopOvers,Transition Time,Aircraft Details,Equipment,Remaining Seats,Designated Class,Source,TimeStamp
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2023-10-06 20:30:00, 2023-10-06 22:40:00, 2023-10-07 15:45:00","2023-10-06 21:00:00, 2023-10-07 06:10:00, 2023-10-07 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 30m, 06h 05m",2,"01h 40m, 09h 35m","VA993(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-DOH, DOH-FCO","2023-10-06 22:00:00, 2023-10-07 15:45:00","2023-10-07 04:55:00, 2023-10-07 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-07 10:00:00, 2023-10-07 16:10:00, 2023-10-08 03:00:00","2023-10-07 11:35:00, 2023-10-07 23:00:00, 2023-10-08 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"04h 35m, 04h 00m","VA830(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 787-9",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-07 11:00:00, 2023-10-07 16:10:00, 2023-10-08 03:00:00","2023-10-07 12:35:00, 2023-10-07 23:00:00, 2023-10-08 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 35m, 04h 00m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 787-9",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-07 12:00:00, 2023-10-07 16:10:00, 2023-10-08 03:00:00","2023-10-07 13:35:00, 2023-10-07 23:00:00, 2023-10-08 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 35m, 04h 00m","VA838(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 787-9",4,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-07 19:30:00, 2023-10-08 12:40:00, 2023-10-09 02:10:00","2023-10-07 21:10:00, 2023-10-08 22:50:00, 2023-10-09 07:15:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 05m",3,"15h 30m, 03h 20m","VA442(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-DOH, DOH-FCO","2023-10-07 22:00:00, 2023-10-08 15:45:00","2023-10-08 04:55:00, 2023-10-08 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-AUH, AUH-FCO","2023-10-08 16:05:00, 2023-10-09 03:00:00","2023-10-08 23:25:00, 2023-10-09 07:05:00","Economy, Economy","N, N",75000,$284.89,"14h 20m, 06h 05m",1,03h 35m,"EY451(Etihad Airways), EY85(Etihad Airways)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-SIN, SIN-FCO","2023-10-08 19:05:00, 2023-10-09 02:05:00","2023-10-09 00:20:00, 2023-10-09 08:40:00","PremiumEconomy, PremiumEconomy","P, P",112500,$356.89,"08h 15m, 12h 35m",1,01h 45m,"SQ242(Singapore Airlines), SQ366(Singapore Airlines)","Airbus A350-900, Airbus A350-900",3,PremiumEconomy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-09 10:30:00, 2023-10-09 16:10:00, 2023-10-10 03:00:00","2023-10-09 12:05:00, 2023-10-09 23:00:00, 2023-10-10 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"04h 05m, 04h 00m","VA832(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-09 11:00:00, 2023-10-09 16:20:00, 2023-10-10 02:10:00","2023-10-09 12:35:00, 2023-10-09 22:50:00, 2023-10-10 07:15:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 05m",2,"03h 45m, 03h 20m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-09 11:00:00, 2023-10-09 16:10:00, 2023-10-10 03:00:00","2023-10-09 12:35:00, 2023-10-09 23:00:00, 2023-10-10 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 35m, 04h 00m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-SIN, SIN-FCO","2023-10-09 19:05:00, 2023-10-10 02:05:00","2023-10-10 00:20:00, 2023-10-10 08:40:00","PremiumEconomy, PremiumEconomy","P, P",112500,$356.89,"08h 15m, 12h 35m",1,01h 45m,"SQ242(Singapore Airlines), SQ366(Singapore Airlines)","Airbus A350-900, Airbus A350-900",3,PremiumEconomy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-09 19:30:00, 2023-10-10 12:40:00, 2023-10-11 02:10:00","2023-10-09 21:10:00, 2023-10-10 22:50:00, 2023-10-11 07:20:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 10m",3,"15h 30m, 03h 20m","VA442(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-10 10:00:00, 2023-10-10 16:10:00, 2023-10-11 03:00:00","2023-10-10 11:35:00, 2023-10-10 23:00:00, 2023-10-11 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"04h 35m, 04h 00m","VA830(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-10 11:00:00, 2023-10-10 16:20:00, 2023-10-11 02:10:00","2023-10-10 12:35:00, 2023-10-10 22:50:00, 2023-10-11 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 10m",2,"03h 45m, 03h 20m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-10 11:00:00, 2023-10-10 16:10:00, 2023-10-11 03:00:00","2023-10-10 12:35:00, 2023-10-10 23:00:00, 2023-10-11 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 35m, 04h 00m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-10 12:00:00, 2023-10-10 16:20:00, 2023-10-11 02:10:00","2023-10-10 13:35:00, 2023-10-10 22:50:00, 2023-10-11 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 10m",2,"02h 45m, 03h 20m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-10 12:00:00, 2023-10-10 16:10:00, 2023-10-11 03:00:00","2023-10-10 13:35:00, 2023-10-10 23:00:00, 2023-10-11 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 35m, 04h 00m","VA838(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-10 13:00:00, 2023-10-10 16:20:00, 2023-10-11 02:10:00","2023-10-10 14:35:00, 2023-10-10 22:50:00, 2023-10-11 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 10m",2,"01h 45m, 03h 20m","VA842(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2023-10-10 19:00:00, 2023-10-10 22:40:00, 2023-10-11 08:55:00","2023-10-10 19:30:00, 2023-10-11 06:10:00, 2023-10-11 14:05:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 30m, 06h 10m",2,"03h 10m, 02h 45m","VA981(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-10 19:30:00, 2023-10-11 12:40:00, 2023-10-12 02:10:00","2023-10-10 21:10:00, 2023-10-11 22:50:00, 2023-10-12 07:15:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 05m",3,"15h 30m, 03h 20m","VA442(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2023-10-10 20:30:00, 2023-10-10 22:40:00, 2023-10-11 08:55:00","2023-10-10 21:00:00, 2023-10-11 06:10:00, 2023-10-11 14:05:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 30m, 06h 10m",2,"01h 40m, 02h 45m","VA993(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-MAX8, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-DOH, DOH-FCO","2023-10-10 22:00:00, 2023-10-11 08:55:00","2023-10-11 04:55:00, 2023-10-11 14:05:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 10m",1,04h 00m,"QR909(Qatar), QR131(Qatar)","Airbus A380-800, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-11 11:00:00, 2023-10-11 16:20:00, 2023-10-12 02:10:00","2023-10-11 12:35:00, 2023-10-11 22:50:00, 2023-10-12 07:15:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 05m",2,"03h 45m, 03h 20m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-11 12:00:00, 2023-10-11 16:20:00, 2023-10-12 02:10:00","2023-10-11 13:35:00, 2023-10-11 22:50:00, 2023-10-12 07:15:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 05m",2,"02h 45m, 03h 20m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-11 13:00:00, 2023-10-11 16:20:00, 2023-10-12 02:10:00","2023-10-11 14:35:00, 2023-10-11 22:50:00, 2023-10-12 07:15:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 05m",2,"01h 45m, 03h 20m","VA842(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-AUH, AUH-FCO","2023-10-11 16:05:00, 2023-10-12 03:00:00","2023-10-11 23:25:00, 2023-10-12 07:05:00","Economy, Economy","N, N",75000,$284.89,"14h 20m, 06h 05m",1,03h 35m,"EY451(Etihad Airways), EY85(Etihad Airways)","Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-DPS, DPS-DOH, DOH-FCO","2023-10-11 18:50:00, 2023-10-12 01:05:00, 2023-10-12 15:45:00","2023-10-11 22:30:00, 2023-10-12 05:35:00, 2023-10-12 20:50:00","Economy, Economy, Economy","X, X, X",78300,$374.3,"06h 40m, 09h 30m, 06h 05m",2,"02h 35m, 10h 10m","VA65(Virgin Australia), QR961(Qatar), QR113(Qatar)","Boeing 737-800, Airbus A350-1000, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-DPS, DPS-DOH, DOH-FCO","2023-10-11 18:50:00, 2023-10-12 10:10:00, 2023-10-13 02:10:00","2023-10-11 22:30:00, 2023-10-12 14:40:00, 2023-10-13 07:20:00","Economy, Economy, Economy","X, X, X",78300,$374.3,"06h 40m, 09h 30m, 06h 10m",2,"11h 40m, 11h 30m","VA65(Virgin Australia), QR965(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 787-8, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-11 19:30:00, 2023-10-12 12:40:00, 2023-10-13 02:10:00","2023-10-11 21:10:00, 2023-10-12 22:50:00, 2023-10-13 07:20:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 10m",3,"15h 30m, 03h 20m","VA442(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-11 19:30:00, 2023-10-12 12:40:00, 2023-10-13 08:55:00","2023-10-11 21:10:00, 2023-10-12 22:50:00, 2023-10-13 14:05:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 10m",3,"15h 30m, 10h 05m","VA442(Virgin Australia), QR989(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",4,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-DOH, DOH-FCO","2023-10-11 22:00:00, 2023-10-12 15:45:00","2023-10-12 04:55:00, 2023-10-12 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-12 10:00:00, 2023-10-12 16:10:00, 2023-10-13 03:00:00","2023-10-12 11:35:00, 2023-10-12 23:00:00, 2023-10-13 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"04h 35m, 04h 00m","VA830(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",6,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-12 11:00:00, 2023-10-12 16:10:00, 2023-10-13 03:00:00","2023-10-12 12:35:00, 2023-10-12 23:00:00, 2023-10-13 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 35m, 04h 00m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",5,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-12 12:00:00, 2023-10-12 16:10:00, 2023-10-13 03:00:00","2023-10-12 13:35:00, 2023-10-12 23:00:00, 2023-10-13 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 35m, 04h 00m","VA838(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",7,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-12 19:30:00, 2023-10-13 12:40:00, 2023-10-14 02:10:00","2023-10-12 21:10:00, 2023-10-13 22:50:00, 2023-10-14 07:15:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 05m",3,"15h 30m, 03h 20m","VA442(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2023-10-12 20:00:00, 2023-10-12 22:40:00, 2023-10-13 08:55:00","2023-10-12 20:30:00, 2023-10-13 06:10:00, 2023-10-13 14:05:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 30m, 06h 10m",2,"02h 10m, 02h 45m","VA989(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2023-10-12 20:30:00, 2023-10-12 22:40:00, 2023-10-13 08:55:00","2023-10-12 21:00:00, 2023-10-13 06:10:00, 2023-10-13 14:05:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 30m, 06h 10m",2,"01h 40m, 02h 45m","VA993(Virgin Australia), QR899(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-13 12:00:00, 2023-10-13 16:20:00, 2023-10-14 02:10:00","2023-10-13 13:35:00, 2023-10-13 22:50:00, 2023-10-14 07:15:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 05m",2,"02h 45m, 03h 20m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-13 13:00:00, 2023-10-13 16:20:00, 2023-10-14 02:10:00","2023-10-13 14:35:00, 2023-10-13 22:50:00, 2023-10-14 07:15:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 05m",2,"01h 45m, 03h 20m","VA842(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-AUH, AUH-FCO","2023-10-13 16:05:00, 2023-10-14 03:00:00","2023-10-13 23:25:00, 2023-10-14 07:05:00","Economy, Economy","N, N",75000,$284.89,"14h 20m, 06h 05m",1,03h 35m,"EY451(Etihad Airways), EY85(Etihad Airways)","Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-13 19:30:00, 2023-10-14 12:40:00, 2023-10-15 02:10:00","2023-10-13 21:10:00, 2023-10-14 22:50:00, 2023-10-15 07:20:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 10m",3,"15h 30m, 03h 20m","VA442(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-ADL, ADL-DOH, DOH-FCO","2023-10-13 19:30:00, 2023-10-14 12:40:00, 2023-10-15 08:55:00","2023-10-13 21:10:00, 2023-10-14 22:50:00, 2023-10-15 14:05:00","Economy, Economy, Economy","X, X, X",86800,$357.95,"02h 10m, 17h 40m, 06h 10m",3,"15h 30m, 10h 05m","VA442(Virgin Australia), QR989(Qatar), QR131(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-BNE, BNE-DOH, DOH-FCO","2023-10-13 20:30:00, 2023-10-13 22:40:00, 2023-10-14 15:45:00","2023-10-13 21:00:00, 2023-10-14 06:10:00, 2023-10-14 20:50:00","Economy, Economy, Economy","X, X, X",82800,$361.87,"01h 30m, 14h 30m, 06h 05m",2,"01h 40m, 09h 35m","VA993(Virgin Australia), QR899(Qatar), QR113(Qatar)","Boeing 737-700, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:05
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-14 10:00:00, 2023-10-14 16:20:00, 2023-10-15 02:10:00","2023-10-14 11:35:00, 2023-10-14 22:50:00, 2023-10-15 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 10m",2,"04h 45m, 03h 20m","VA830(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-14 10:00:00, 2023-10-14 16:10:00, 2023-10-15 03:00:00","2023-10-14 11:35:00, 2023-10-14 23:00:00, 2023-10-15 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"04h 35m, 04h 00m","VA830(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-14 11:00:00, 2023-10-14 16:20:00, 2023-10-15 02:10:00","2023-10-14 12:35:00, 2023-10-14 22:50:00, 2023-10-15 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 10m",2,"03h 45m, 03h 20m","VA834(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-14 11:00:00, 2023-10-14 16:10:00, 2023-10-15 03:00:00","2023-10-14 12:35:00, 2023-10-14 23:00:00, 2023-10-15 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"03h 35m, 04h 00m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",8,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2023-10-14 12:00:00, 2023-10-14 16:10:00, 2023-10-15 03:00:00","2023-10-14 13:35:00, 2023-10-14 23:00:00, 2023-10-15 07:05:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 13h 50m, 06h 05m",2,"02h 35m, 04h 00m","VA838(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",8,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-14 12:00:00, 2023-10-14 16:20:00, 2023-10-15 02:10:00","2023-10-14 13:35:00, 2023-10-14 22:50:00, 2023-10-15 07:20:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 10m",2,"02h 45m, 03h 20m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-SIN, SIN-FCO","2023-10-14 19:05:00, 2023-10-15 02:05:00","2023-10-15 00:20:00, 2023-10-15 08:40:00","PremiumEconomy, PremiumEconomy","P, P",112500,$356.89,"08h 15m, 12h 35m",1,01h 45m,"SQ242(Singapore Airlines), SQ366(Singapore Airlines)","Airbus A350-900, Airbus A350-900",9,PremiumEconomy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-DOH, DOH-FCO","2023-10-14 22:00:00, 2023-10-15 08:55:00","2023-10-15 04:55:00, 2023-10-15 14:05:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 10m",1,04h 00m,"QR909(Qatar), QR131(Qatar)","Airbus A380-800, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-DOH, DOH-FCO","2023-10-14 22:00:00, 2023-10-15 15:45:00","2023-10-15 04:55:00, 2023-10-15 20:50:00","Economy, Economy","X, X",75000,$323.59,"14h 55m, 06h 05m",1,10h 50m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Airbus A350-1000",3,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-MEL, MEL-DOH, DOH-FCO","2023-10-15 12:00:00, 2023-10-15 16:20:00, 2023-10-16 02:10:00","2023-10-15 13:35:00, 2023-10-15 22:50:00, 2023-10-16 07:15:00","Economy, Economy, Economy","X, X, X",82800,$345.8,"01h 35m, 14h 30m, 06h 05m",2,"02h 45m, 03h 20m","VA838(Virgin Australia), QR989(Qatar), QR115(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:06
SYD,FCO,"SYD-AUH, AUH-FCO","2023-10-15 16:05:00, 2023-10-16 03:00:00","2023-10-15 23:25:00, 2023-10-16 07:05:00","Economy, Economy","N, N",75000,$284.89,"14h 20m, 06h 05m",1,03h 35m,"EY451(Etihad Airways), EY85(Etihad Airways)","Boeing 787-9, Boeing 777-300ER",9,Economy,VA,2023-08-11 22:46:06
