Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points per Adult,Tax per Adult (AUD),Flight Duration(s),Transition Time,Aircraft Details,TimeStamp
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 06:00:00, 2023-07-17 11:40:00","2023-07-17 07:30:00, 2023-07-17 20:00:00",ACEBUS,"X, U",82000,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 06:35:00, 2023-07-17 11:40:00","2023-07-17 08:05:00, 2023-07-17 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 06:35:00, 2023-07-17 11:40:00","2023-07-17 08:05:00, 2023-07-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 07:05:00, 2023-07-17 11:40:00","2023-07-17 08:35:00, 2023-07-17 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 07:05:00, 2023-07-17 11:40:00","2023-07-17 08:35:00, 2023-07-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 07:35:00, 2023-07-17 11:40:00","2023-07-17 09:05:00, 2023-07-17 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 07:35:00, 2023-07-17 11:40:00","2023-07-17 09:05:00, 2023-07-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 08:05:00, 2023-07-17 11:40:00","2023-07-17 09:35:00, 2023-07-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 08:05:00, 2023-07-17 11:40:00","2023-07-17 09:35:00, 2023-07-17 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-BNE, BNE-HND","2023-07-17 08:35:00, 2023-07-17 11:40:00","2023-07-17 10:05:00, 2023-07-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,Direct flight,2023-07-17 20:20:00,2023-07-18 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:29
SYD,HND,Direct flight,2023-07-17 20:20:00,2023-07-18 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:29
SYD,HND,"SYD-MEL, MEL-HND","2023-07-17 21:50:00, 2023-07-18 10:30:00","2023-07-17 23:20:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$173.52,"01h 30m, 10h 30m","11h 09m, 00h 00m","JQ535(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-MEL, MEL-HND","2023-07-17 21:50:00, 2023-07-18 10:30:00","2023-07-17 23:20:00, 2023-07-18 20:00:00",ACEBUS,"X, U",82000,$223.52,"01h 30m, 10h 30m","11h 09m, 00h 00m","JQ535(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-MEL, MEL-HND","2023-07-17 22:00:00, 2023-07-18 10:30:00","2023-07-17 23:35:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$182.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-MEL, MEL-HND","2023-07-17 22:00:00, 2023-07-18 10:30:00","2023-07-17 23:35:00, 2023-07-18 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:29
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:00:00, 2023-07-18 10:30:00","2023-07-18 07:40:00, 2023-07-18 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:00:00, 2023-07-18 10:30:00","2023-07-18 07:40:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:30:00, 2023-07-18 10:30:00","2023-07-18 08:05:00, 2023-07-18 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:30:00, 2023-07-18 10:30:00","2023-07-18 08:10:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:30:00, 2023-07-18 10:30:00","2023-07-18 08:10:00, 2023-07-18 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:30:00, 2023-07-18 10:30:00","2023-07-18 08:05:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:40:00, 2023-07-18 10:30:00","2023-07-18 08:20:00, 2023-07-18 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:40:00, 2023-07-18 10:30:00","2023-07-18 08:20:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:45:00, 2023-07-18 10:30:00","2023-07-18 08:20:00, 2023-07-18 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 06:45:00, 2023-07-18 10:30:00","2023-07-18 08:20:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 07:00:00, 2023-07-18 10:30:00","2023-07-18 08:35:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 07:00:00, 2023-07-18 10:30:00","2023-07-18 08:35:00, 2023-07-18 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 07:15:00, 2023-07-18 10:30:00","2023-07-18 08:50:00, 2023-07-18 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-18 07:15:00, 2023-07-18 10:30:00","2023-07-18 08:50:00, 2023-07-18 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:34
SYD,HND,Direct flight,2023-07-18 20:20:00,2023-07-19 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:34
SYD,HND,Direct flight,2023-07-18 20:20:00,2023-07-19 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:34
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:00:00, 2023-07-19 10:30:00","2023-07-19 07:35:00, 2023-07-19 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:00:00, 2023-07-19 10:30:00","2023-07-19 07:35:00, 2023-07-19 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:30:00, 2023-07-19 10:30:00","2023-07-19 08:05:00, 2023-07-19 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:30:00, 2023-07-19 10:30:00","2023-07-19 08:05:00, 2023-07-19 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:30:00, 2023-07-19 10:30:00","2023-07-19 08:10:00, 2023-07-19 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:30:00, 2023-07-19 10:30:00","2023-07-19 08:10:00, 2023-07-19 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:40:00, 2023-07-19 10:30:00","2023-07-19 08:20:00, 2023-07-19 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:40:00, 2023-07-19 10:30:00","2023-07-19 08:20:00, 2023-07-19 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:45:00, 2023-07-19 10:30:00","2023-07-19 08:20:00, 2023-07-19 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,"SYD-MEL, MEL-HND","2023-07-19 06:45:00, 2023-07-19 10:30:00","2023-07-19 08:20:00, 2023-07-19 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:40
SYD,HND,Direct flight,2023-07-19 20:20:00,2023-07-20 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:40
SYD,HND,Direct flight,2023-07-19 20:20:00,2023-07-20 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:40
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 06:00:00, 2023-07-20 11:40:00","2023-07-20 07:30:00, 2023-07-20 20:00:00",ACEECO,"X, X",31500,$177.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 06:00:00, 2023-07-20 11:40:00","2023-07-20 07:30:00, 2023-07-20 20:00:00",ACEBUS,"X, U",82000,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 06:05:00, 2023-07-20 11:40:00","2023-07-20 07:35:00, 2023-07-20 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 06:05:00, 2023-07-20 11:40:00","2023-07-20 07:35:00, 2023-07-20 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 06:35:00, 2023-07-20 11:40:00","2023-07-20 08:05:00, 2023-07-20 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 06:35:00, 2023-07-20 11:40:00","2023-07-20 08:05:00, 2023-07-20 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 07:05:00, 2023-07-20 11:40:00","2023-07-20 08:35:00, 2023-07-20 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 07:05:00, 2023-07-20 11:40:00","2023-07-20 08:35:00, 2023-07-20 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 07:35:00, 2023-07-20 11:40:00","2023-07-20 09:05:00, 2023-07-20 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 07:35:00, 2023-07-20 11:40:00","2023-07-20 09:05:00, 2023-07-20 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 08:05:00, 2023-07-20 11:40:00","2023-07-20 09:35:00, 2023-07-20 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 08:05:00, 2023-07-20 11:40:00","2023-07-20 09:35:00, 2023-07-20 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 08:35:00, 2023-07-20 11:40:00","2023-07-20 10:05:00, 2023-07-20 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-BNE, BNE-HND","2023-07-20 08:35:00, 2023-07-20 11:40:00","2023-07-20 10:05:00, 2023-07-20 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:46
SYD,HND,"SYD-MEL, MEL-HND","2023-07-21 06:00:00, 2023-07-21 10:30:00","2023-07-21 07:35:00, 2023-07-21 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:52
SYD,HND,"SYD-MEL, MEL-HND","2023-07-21 06:00:00, 2023-07-21 10:30:00","2023-07-21 07:40:00, 2023-07-21 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:52
SYD,HND,"SYD-MEL, MEL-HND","2023-07-21 06:40:00, 2023-07-21 10:30:00","2023-07-21 08:20:00, 2023-07-21 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:52
SYD,HND,"SYD-MEL, MEL-HND","2023-07-21 07:00:00, 2023-07-21 10:30:00","2023-07-21 08:35:00, 2023-07-21 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:52
SYD,HND,"SYD-MEL, MEL-HND","2023-07-21 07:15:00, 2023-07-21 10:30:00","2023-07-21 08:50:00, 2023-07-21 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:52
SYD,HND,Direct flight,2023-07-21 20:20:00,2023-07-22 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:52
SYD,HND,"SYD-BNE, BNE-HND","2023-07-22 06:00:00, 2023-07-22 11:40:00","2023-07-22 07:30:00, 2023-07-22 20:00:00",ACEECO,"X, X",31500,$177.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:57:58
SYD,HND,"SYD-BNE, BNE-HND","2023-07-22 06:05:00, 2023-07-22 11:40:00","2023-07-22 07:35:00, 2023-07-22 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:58
SYD,HND,"SYD-BNE, BNE-HND","2023-07-22 07:05:00, 2023-07-22 11:40:00","2023-07-22 08:35:00, 2023-07-22 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:57:58
SYD,HND,Direct flight,2023-07-22 20:20:00,2023-07-23 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:57:58
SYD,HND,"SYD-AVV, MEL-HND","2023-07-22 21:20:00, 2023-07-23 10:30:00","2023-07-22 22:50:00, 2023-07-23 20:00:00",ACEECO,"X, X",31500,$164.84,"01h 30m, 10h 30m","11h 39m, 00h 00m","JQ611(Jetstar), QF79(Qantas Airways)",2023-06-07 16:57:58
SYD,HND,"SYD-MEL, MEL-HND","2023-07-22 22:00:00, 2023-07-23 10:30:00","2023-07-22 23:35:00, 2023-07-23 20:00:00",ACEECO,"X, X",31500,$182.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:57:58
SYD,HND,"SYD-MEL, MEL-HND","2023-07-23 06:00:00, 2023-07-23 10:30:00","2023-07-23 07:40:00, 2023-07-23 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:03
SYD,HND,"SYD-MEL, MEL-HND","2023-07-23 06:40:00, 2023-07-23 10:30:00","2023-07-23 08:20:00, 2023-07-23 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:03
SYD,HND,"SYD-MEL, MEL-HND","2023-07-23 07:00:00, 2023-07-23 10:30:00","2023-07-23 08:35:00, 2023-07-23 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:03
SYD,HND,Direct flight,2023-07-23 20:20:00,2023-07-24 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:03
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 06:00:00, 2023-07-24 11:40:00","2023-07-24 07:30:00, 2023-07-24 20:00:00",ACEECO,"X, X",31500,$177.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 06:00:00, 2023-07-24 11:40:00","2023-07-24 07:30:00, 2023-07-24 20:00:00",ACEBUS,"X, U",82000,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 06:05:00, 2023-07-24 11:40:00","2023-07-24 07:35:00, 2023-07-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 06:35:00, 2023-07-24 11:40:00","2023-07-24 08:05:00, 2023-07-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 06:35:00, 2023-07-24 11:40:00","2023-07-24 08:05:00, 2023-07-24 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 07:05:00, 2023-07-24 11:40:00","2023-07-24 08:35:00, 2023-07-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 07:05:00, 2023-07-24 11:40:00","2023-07-24 08:35:00, 2023-07-24 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 07:35:00, 2023-07-24 11:40:00","2023-07-24 09:05:00, 2023-07-24 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 07:35:00, 2023-07-24 11:40:00","2023-07-24 09:05:00, 2023-07-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 08:05:00, 2023-07-24 11:40:00","2023-07-24 09:35:00, 2023-07-24 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,"SYD-BNE, BNE-HND","2023-07-24 08:05:00, 2023-07-24 11:40:00","2023-07-24 09:35:00, 2023-07-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:09
SYD,HND,Direct flight,2023-07-24 20:20:00,2023-07-25 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:09
SYD,HND,"SYD-MEL, MEL-HND","2023-07-25 06:00:00, 2023-07-25 10:30:00","2023-07-25 07:40:00, 2023-07-25 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:14
SYD,HND,"SYD-MEL, MEL-HND","2023-07-25 06:00:00, 2023-07-25 10:30:00","2023-07-25 07:35:00, 2023-07-25 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:14
SYD,HND,"SYD-MEL, MEL-HND","2023-07-25 06:30:00, 2023-07-25 10:30:00","2023-07-25 08:05:00, 2023-07-25 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:14
SYD,HND,"SYD-MEL, MEL-HND","2023-07-25 06:40:00, 2023-07-25 10:30:00","2023-07-25 08:20:00, 2023-07-25 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:14
