Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points Per Adult,Tax Per Adult,Flight Duration(s),StopOvers,Transition Time,Aircraft Details,Equipment,Remaining Seats,Designated Class,Source,TimeStamp
SYD,SIN,Direct flight,2023-11-19 16:30:00,2023-11-19 21:30:00,Economy,X,30200,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,Direct flight,2023-11-19 16:30:00,2023-11-19 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:34:46
SYD,SIN,Direct flight,2023-11-19 16:30:00,2023-11-19 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-DPS, DPS-SIN","2023-11-19 16:35:00, 2023-11-19 21:40:00","2023-11-19 20:00:00, 2023-11-20 00:10:00","Economy, Economy","X, X",34300,$162.36,"06h 25m, 02h 30m",1,"01h 40m, 00h 00m","QF43(Qantas Airways), KL836(Klm Royal Dutch Airlines)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-19 22:15:00, 2023-11-20 07:50:00","2023-11-20 03:50:00, 2023-11-20 09:05:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 15m",1,"04h 00m, 00h 00m","MH140(Malaysia Airlines), MH601(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-19 22:15:00, 2023-11-20 07:50:00","2023-11-20 03:50:00, 2023-11-20 09:05:00","Business, Business","U, U",75000,$125.05,"08h 35m, 01h 15m",1,"04h 00m, 00h 00m","MH140(Malaysia Airlines), MH601(Malaysia Airlines)",-,-,Business,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-19 22:15:00, 2023-11-20 09:10:00","2023-11-20 03:50:00, 2023-11-20 10:20:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 10m",1,"05h 19m, 00h 00m","MH140(Malaysia Airlines), MH611(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-19 22:15:00, 2023-11-20 09:10:00","2023-11-20 03:50:00, 2023-11-20 10:20:00","Business, Business","U, U",75000,$125.05,"08h 35m, 01h 10m",1,"05h 19m, 00h 00m","MH140(Malaysia Airlines), MH611(Malaysia Airlines)",-,-,Business,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-19 22:15:00, 2023-11-20 10:50:00","2023-11-20 03:50:00, 2023-11-20 11:55:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 04m",1,"07h 00m, 00h 00m","MH140(Malaysia Airlines), MH627(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-19 22:15:00, 2023-11-20 11:50:00","2023-11-20 03:50:00, 2023-11-20 12:55:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 04m",1,"08h 00m, 00h 00m","MH140(Malaysia Airlines), MH603(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-19 22:15:00, 2023-11-20 11:50:00","2023-11-20 03:50:00, 2023-11-20 12:55:00","Business, Business","U, U",75000,$125.05,"08h 35m, 01h 04m",1,"08h 00m, 00h 00m","MH140(Malaysia Airlines), MH603(Malaysia Airlines)",-,-,Business,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-19 22:20:00, 2023-11-20 07:50:00","2023-11-20 04:25:00, 2023-11-20 11:55:00","Economy, Economy","X, X",45000,$389.18,"09h 05m, 04h 04m",1,"03h 24m, 00h 00m","CX138(Cathay Pacific), CX691(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-19 22:20:00, 2023-11-20 07:50:00","2023-11-20 04:25:00, 2023-11-20 11:55:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 05m, 04h 04m",1,"03h 24m, 00h 00m","CX138(Cathay Pacific), CX691(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-19 22:20:00, 2023-11-20 09:00:00","2023-11-20 04:25:00, 2023-11-20 13:05:00","Economy, Economy","X, X",45000,$389.18,"09h 05m, 04h 04m",1,"04h 34m, 00h 00m","CX138(Cathay Pacific), CX759(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-19 22:20:00, 2023-11-20 09:00:00","2023-11-20 04:25:00, 2023-11-20 13:05:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 05m, 04h 04m",1,"04h 34m, 00h 00m","CX138(Cathay Pacific), CX759(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-19 22:20:00, 2023-11-20 12:10:00","2023-11-20 04:25:00, 2023-11-20 16:20:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 05m, 04h 10m",1,"07h 45m, 00h 00m","CX138(Cathay Pacific), CX619(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-19 22:20:00, 2023-11-20 12:10:00","2023-11-20 04:25:00, 2023-11-20 16:20:00","Economy, Economy","X, X",45000,$389.18,"09h 05m, 04h 10m",1,"07h 45m, 00h 00m","CX138(Cathay Pacific), CX619(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:46
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-20 08:50:00, 2023-11-20 16:00:00","2023-11-20 15:05:00, 2023-11-20 20:10:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 15m, 04h 10m",1,"00h 55m, 00h 00m","CX110(Cathay Pacific), CX657(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-20 08:50:00, 2023-11-20 16:00:00","2023-11-20 15:05:00, 2023-11-20 20:10:00","Economy, Economy","X, X",45000,$389.18,"09h 15m, 04h 10m",1,"00h 55m, 00h 00m","CX110(Cathay Pacific), CX657(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-20 10:55:00, 2023-11-20 20:25:00","2023-11-20 17:10:00, 2023-11-21 00:25:00","Economy, Economy","X, X",45000,$389.18,"09h 15m, 04h 00m",1,"03h 15m, 00h 00m","CX162(Cathay Pacific), CX715(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:50
SYD,SIN,Direct flight,2023-11-20 16:30:00,2023-11-20 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:34:50
SYD,SIN,Direct flight,2023-11-20 16:30:00,2023-11-20 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:34:50
SYD,SIN,Direct flight,2023-11-20 16:30:00,2023-11-20 21:30:00,Economy,X,30200,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Economy,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-TPE, TPE-SIN","2023-11-20 22:10:00, 2023-11-21 08:20:00","2023-11-21 04:20:00, 2023-11-21 13:05:00","PremiumEconomy, PremiumEconomy","Z, Z",93500,$197.36,"09h 09m, 04h 45m",1,"04h 00m, 00h 00m","CI52(China Airlines Ltd.), CI753(China Airlines Ltd.)",-,-,PremiumEconomy,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-20 22:20:00, 2023-11-21 07:50:00","2023-11-21 04:25:00, 2023-11-21 11:55:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 05m, 04h 04m",1,"03h 24m, 00h 00m","CX138(Cathay Pacific), CX691(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-20 22:20:00, 2023-11-21 07:50:00","2023-11-21 04:25:00, 2023-11-21 11:55:00","Business, Business","U, U",104500,$406.98,"09h 05m, 04h 04m",1,"03h 24m, 00h 00m","CX138(Cathay Pacific), CX691(Cathay Pacific)",-,-,Business,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-20 22:20:00, 2023-11-21 09:00:00","2023-11-21 04:25:00, 2023-11-21 13:05:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 05m, 04h 04m",1,"04h 34m, 00h 00m","CX138(Cathay Pacific), CX759(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-20 22:20:00, 2023-11-21 09:00:00","2023-11-21 04:25:00, 2023-11-21 13:05:00","Business, Business","U, U",104500,$406.98,"09h 05m, 04h 04m",1,"04h 34m, 00h 00m","CX138(Cathay Pacific), CX759(Cathay Pacific)",-,-,Business,QF,2023-11-19 00:34:50
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 08:50:00, 2023-11-21 16:00:00","2023-11-21 15:05:00, 2023-11-21 20:10:00","Economy, Economy","X, X",45000,$389.18,"09h 15m, 04h 10m",1,"00h 55m, 00h 00m","CX110(Cathay Pacific), CX657(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 08:50:00, 2023-11-21 16:00:00","2023-11-21 15:05:00, 2023-11-21 20:10:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 15m, 04h 10m",1,"00h 55m, 00h 00m","CX110(Cathay Pacific), CX657(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 08:50:00, 2023-11-21 20:25:00","2023-11-21 15:05:00, 2023-11-22 00:25:00","Economy, Economy","X, X",45000,$389.18,"09h 15m, 04h 00m",1,"05h 19m, 00h 00m","CX110(Cathay Pacific), CX715(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 08:50:00, 2023-11-21 20:25:00","2023-11-21 15:05:00, 2023-11-22 00:25:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 15m, 04h 00m",1,"05h 19m, 00h 00m","CX110(Cathay Pacific), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 10:15:00, 2023-11-21 20:25:00","2023-11-21 16:35:00, 2023-11-22 00:25:00","PremiumEconomy, PremiumEconomy","Z, T",85800,$221.96,"09h 20m, 04h 00m",1,"03h 50m, 00h 00m","QF127(Qantas Airways), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 10:15:00, 2023-11-21 20:25:00","2023-11-21 16:35:00, 2023-11-22 00:25:00","Economy, Economy","X, X",45200,$211.96,"09h 20m, 04h 00m",1,"03h 50m, 00h 00m","QF127(Qantas Airways), CX715(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 10:55:00, 2023-11-21 20:25:00","2023-11-21 17:10:00, 2023-11-22 00:25:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 15m, 04h 00m",1,"03h 15m, 00h 00m","CX162(Cathay Pacific), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 10:55:00, 2023-11-21 20:25:00","2023-11-21 17:10:00, 2023-11-22 00:25:00","Economy, Economy","X, X",45000,$389.18,"09h 15m, 04h 00m",1,"03h 15m, 00h 00m","CX162(Cathay Pacific), CX715(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-21 12:10:00, 2023-11-21 19:25:00","2023-11-21 17:45:00, 2023-11-21 20:35:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 10m",1,"01h 40m, 00h 00m","MH122(Malaysia Airlines), MH607(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,Direct flight,2023-11-21 16:30:00,2023-11-21 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:34:55
SYD,SIN,Direct flight,2023-11-21 16:30:00,2023-11-21 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:34:55
SYD,SIN,Direct flight,2023-11-21 16:30:00,2023-11-21 21:30:00,Economy,X,30200,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-21 22:15:00, 2023-11-22 07:50:00","2023-11-22 03:50:00, 2023-11-22 09:05:00","Economy, Business","X, U",50200,$125.05,"08h 35m, 01h 15m",1,"04h 00m, 00h 00m","MH140(Malaysia Airlines), MH601(Malaysia Airlines)",-,-,Business,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-21 22:15:00, 2023-11-22 09:10:00","2023-11-22 03:50:00, 2023-11-22 10:20:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 10m",1,"05h 19m, 00h 00m","MH140(Malaysia Airlines), MH611(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-21 22:15:00, 2023-11-22 11:50:00","2023-11-22 03:50:00, 2023-11-22 12:55:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 04m",1,"08h 00m, 00h 00m","MH140(Malaysia Airlines), MH603(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 22:20:00, 2023-11-22 09:00:00","2023-11-22 04:25:00, 2023-11-22 13:05:00","Economy, Economy","X, X",45000,$389.18,"09h 05m, 04h 04m",1,"04h 34m, 00h 00m","CX138(Cathay Pacific), CX759(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-21 22:20:00, 2023-11-22 09:00:00","2023-11-22 04:25:00, 2023-11-22 13:05:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 05m, 04h 04m",1,"04h 34m, 00h 00m","CX138(Cathay Pacific), CX759(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:34:55
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 08:50:00, 2023-11-22 20:25:00","2023-11-22 15:05:00, 2023-11-23 00:25:00","Business, Business","U, U",104500,$406.98,"09h 15m, 04h 00m",1,"05h 19m, 00h 00m","CX110(Cathay Pacific), CX715(Cathay Pacific)",-,-,Business,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 08:50:00, 2023-11-22 20:25:00","2023-11-22 15:05:00, 2023-11-23 00:25:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 15m, 04h 00m",1,"05h 19m, 00h 00m","CX110(Cathay Pacific), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 08:50:00, 2023-11-22 20:25:00","2023-11-22 15:05:00, 2023-11-23 00:25:00","Economy, Economy","X, X",45000,$389.18,"09h 15m, 04h 00m",1,"05h 19m, 00h 00m","CX110(Cathay Pacific), CX715(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 10:15:00, 2023-11-22 20:25:00","2023-11-22 16:35:00, 2023-11-23 00:25:00","Economy, Business","X, U",69000,$229.76,"09h 20m, 04h 00m",1,"03h 50m, 00h 00m","QF127(Qantas Airways), CX715(Cathay Pacific)",-,-,Business,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 10:15:00, 2023-11-22 20:25:00","2023-11-22 16:35:00, 2023-11-23 00:25:00","Business, Business","U, U",112200,$239.76,"09h 20m, 04h 00m",1,"03h 50m, 00h 00m","QF127(Qantas Airways), CX715(Cathay Pacific)",-,-,Business,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 10:55:00, 2023-11-22 20:25:00","2023-11-22 17:10:00, 2023-11-23 00:25:00","Economy, Economy","X, X",45000,$389.18,"09h 15m, 04h 00m",1,"03h 15m, 00h 00m","CX162(Cathay Pacific), CX715(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-NAN, NAN-SIN","2023-11-22 14:00:00, 2023-11-22 22:45:00","2023-11-22 18:45:00, 2023-11-23 05:10:00","Economy, Economy","X, X",41900,$113.29,"03h 45m, 10h 24m",1,"04h 00m, 00h 00m","FJ910(Fiji Airways), FJ363(Fiji Airways)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,Direct flight,2023-11-22 16:30:00,2023-11-22 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:35:02
SYD,SIN,Direct flight,2023-11-22 16:30:00,2023-11-22 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:35:02
SYD,SIN,Direct flight,2023-11-22 16:30:00,2023-11-22 21:30:00,Economy,X,30200,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-DPS, DPS-SIN","2023-11-22 16:35:00, 2023-11-22 21:40:00","2023-11-22 20:00:00, 2023-11-23 00:10:00","Economy, Economy","X, X",34300,$162.36,"06h 25m, 02h 30m",1,"01h 40m, 00h 00m","QF43(Qantas Airways), KL836(Klm Royal Dutch Airlines)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-TPE, TPE-SIN","2023-11-22 22:10:00, 2023-11-23 08:20:00","2023-11-23 04:20:00, 2023-11-23 13:05:00","Economy, Economy","X, X",50200,$197.36,"09h 09m, 04h 45m",1,"04h 00m, 00h 00m","CI52(China Airlines Ltd.), CI753(China Airlines Ltd.)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-TPE, TPE-SIN","2023-11-22 22:10:00, 2023-11-23 08:20:00","2023-11-23 04:20:00, 2023-11-23 13:05:00","PremiumEconomy, PremiumEconomy","Z, Z",93500,$197.36,"09h 09m, 04h 45m",1,"04h 00m, 00h 00m","CI52(China Airlines Ltd.), CI753(China Airlines Ltd.)",-,-,PremiumEconomy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-22 22:15:00, 2023-11-23 07:50:00","2023-11-23 03:50:00, 2023-11-23 09:05:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 15m",1,"04h 00m, 00h 00m","MH140(Malaysia Airlines), MH601(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-22 22:15:00, 2023-11-23 09:10:00","2023-11-23 03:50:00, 2023-11-23 10:20:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 10m",1,"05h 19m, 00h 00m","MH140(Malaysia Airlines), MH611(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-KUL, KUL-SIN","2023-11-22 22:15:00, 2023-11-23 11:50:00","2023-11-23 03:50:00, 2023-11-23 12:55:00","Economy, Economy","X, X",30200,$120.45,"08h 35m, 01h 04m",1,"08h 00m, 00h 00m","MH140(Malaysia Airlines), MH603(Malaysia Airlines)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 22:20:00, 2023-11-23 07:50:00","2023-11-23 04:25:00, 2023-11-23 11:55:00","Economy, Economy","X, X",45000,$389.18,"09h 05m, 04h 04m",1,"03h 24m, 00h 00m","CX138(Cathay Pacific), CX691(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 22:20:00, 2023-11-23 12:10:00","2023-11-23 04:25:00, 2023-11-23 16:20:00","Economy, Economy","X, X",45000,$389.18,"09h 05m, 04h 10m",1,"07h 45m, 00h 00m","CX138(Cathay Pacific), CX619(Cathay Pacific)",-,-,Economy,QF,2023-11-19 00:35:02
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-22 22:20:00, 2023-11-23 12:10:00","2023-11-23 04:25:00, 2023-11-23 16:20:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 05m, 04h 10m",1,"07h 45m, 00h 00m","CX138(Cathay Pacific), CX619(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:35:02
SYD,SIN,Direct flight,2023-11-23 16:30:00,2023-11-23 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:35:07
SYD,SIN,Direct flight,2023-11-23 16:30:00,2023-11-23 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:35:07
SYD,SIN,"SYD-TPE, TPE-SIN","2023-11-23 22:10:00, 2023-11-24 08:20:00","2023-11-24 04:20:00, 2023-11-24 13:05:00","PremiumEconomy, PremiumEconomy","Z, Z",93500,$197.36,"09h 09m, 04h 45m",1,"04h 00m, 00h 00m","CI52(China Airlines Ltd.), CI753(China Airlines Ltd.)",-,-,PremiumEconomy,QF,2023-11-19 00:35:07
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-24 08:50:00, 2023-11-24 16:00:00","2023-11-24 15:05:00, 2023-11-24 20:10:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 15m, 04h 10m",1,"00h 55m, 00h 00m","CX110(Cathay Pacific), CX657(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:35:11
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-24 10:15:00, 2023-11-24 20:25:00","2023-11-24 16:35:00, 2023-11-25 00:25:00","PremiumEconomy, PremiumEconomy","Z, T",85800,$221.96,"09h 20m, 04h 00m",1,"03h 50m, 00h 00m","QF127(Qantas Airways), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:35:11
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-24 10:55:00, 2023-11-24 20:25:00","2023-11-24 17:10:00, 2023-11-25 00:25:00","PremiumEconomy, PremiumEconomy","T, T",81800,$389.18,"09h 15m, 04h 00m",1,"03h 15m, 00h 00m","CX162(Cathay Pacific), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:35:11
SYD,SIN,Direct flight,2023-11-24 16:30:00,2023-11-24 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:35:11
SYD,SIN,Direct flight,2023-11-24 16:30:00,2023-11-24 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:35:11
SYD,SIN,"SYD-TPE, TPE-SIN","2023-11-24 22:10:00, 2023-11-25 08:20:00","2023-11-25 04:20:00, 2023-11-25 13:05:00","PremiumEconomy, PremiumEconomy","Z, Z",93500,$197.36,"09h 09m, 04h 45m",1,"04h 00m, 00h 00m","CI52(China Airlines Ltd.), CI753(China Airlines Ltd.)",-,-,PremiumEconomy,QF,2023-11-19 00:35:11
SYD,SIN,Direct flight,2023-11-25 16:30:00,2023-11-25 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:35:15
SYD,SIN,Direct flight,2023-11-25 16:30:00,2023-11-25 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:35:15
SYD,SIN,Direct flight,2023-11-25 16:30:00,2023-11-25 21:30:00,Economy,X,30200,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Economy,QF,2023-11-19 00:35:15
SYD,SIN,"SYD-DPS, DPS-SIN","2023-11-26 16:35:00, 2023-11-26 21:40:00","2023-11-26 20:00:00, 2023-11-27 00:10:00","Economy, Economy","X, X",34300,$162.36,"06h 25m, 02h 30m",1,"01h 40m, 00h 00m","QF43(Qantas Airways), KL836(Klm Royal Dutch Airlines)",-,-,Economy,QF,2023-11-19 00:35:19
SYD,SIN,Direct flight,2023-11-27 16:30:00,2023-11-27 21:30:00,PremiumEconomy,P,59000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,PremiumEconomy,QF,2023-11-19 00:35:23
SYD,SIN,Direct flight,2023-11-27 16:30:00,2023-11-27 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:35:23
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-28 10:15:00, 2023-11-28 20:25:00","2023-11-28 16:35:00, 2023-11-29 00:25:00","PremiumEconomy, PremiumEconomy","Z, T",85800,$221.96,"09h 20m, 04h 00m",1,"03h 50m, 00h 00m","QF127(Qantas Airways), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:35:28
SYD,SIN,"SYD-HKG, HKG-SIN","2023-11-28 10:15:00, 2023-11-28 20:25:00","2023-11-28 16:35:00, 2023-11-29 00:25:00","Economy, PremiumEconomy","X, T",59700,$211.96,"09h 20m, 04h 00m",1,"03h 50m, 00h 00m","QF127(Qantas Airways), CX715(Cathay Pacific)",-,-,PremiumEconomy,QF,2023-11-19 00:35:28
SYD,SIN,Direct flight,2023-11-28 16:30:00,2023-11-28 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:35:28
SYD,SIN,"SYD-TPE, TPE-SIN","2023-11-28 22:10:00, 2023-11-29 08:20:00","2023-11-29 04:20:00, 2023-11-29 13:05:00","PremiumEconomy, PremiumEconomy","Z, Z",93500,$197.36,"09h 09m, 04h 45m",1,"04h 00m, 00h 00m","CI52(China Airlines Ltd.), CI753(China Airlines Ltd.)",-,-,PremiumEconomy,QF,2023-11-19 00:35:28
SYD,SIN,Direct flight,2023-11-30 16:30:00,2023-11-30 21:30:00,Business,U,75000,$292.35,08h 00m,0,00h 00m,BA16(British Airways),-,-,Business,QF,2023-11-19 00:35:37
